day,day_of_week,weekend,half_month,holiday,hour,负荷
30,0,False,2,2,9,96.0290380000001
30,0,False,2,2,10,89.78602600000009
30,0,False,2,2,11,98.10479000000007
30,0,False,2,2,12,86.00011700000005
30,0,False,2,2,13,102.00331200000001
30,0,False,2,2,14,93.63191300000011
30,0,False,2,2,15,97.49939700000006
30,0,False,2,2,16,105.11423000000012
30,0,False,2,2,17,90.93293300000012
30,0,False,2,2,18,94.97824100000007
30,0,False,2,2,19,99.14420000000008
30,0,False,2,2,20,91.3389470000001
30,0,False,2,2,21,87.9957080000001
30,0,False,2,2,22,89.63093300000001
30,0,False,2,2,23,83.09586000000003
30,2,False,2,2,0,2432.807584999994
30,2,False,2,2,1,86.82100800000005
30,2,False,2,2,2,88.066843
30,2,False,2,2,3,88.40588900000006
30,2,False,2,2,4,93.23773299999998
30,2,False,2,2,5,81.64359900000001
30,2,False,2,2,6,101.514522
30,2,False,2,2,7,94.25803400000005
30,2,False,2,2,8,111.21054100000006
30,2,False,2,2,9,93.969262
30,2,False,2,2,10,99.49291600000002
30,2,False,2,2,11,99.47227400000006
30,2,False,2,2,12,94.52740600000003
30,2,False,2,2,13,99.04811000000016
30,2,False,2,2,14,101.0651170000001
30,2,False,2,2,15,96.71457000000007
30,2,False,2,2,16,110.75281900000009
30,2,False,2,2,17,106.30658400000004
30,2,False,2,2,18,106.88891700000013
30,2,False,2,2,19,101.68142800000011
30,2,False,2,2,20,99.9884280000001
30,2,False,2,2,21,98.18020300000005
30,2,False,2,2,22,96.844031
30,2,False,2,2,23,94.00805500000001
30,4,False,2,2,0,2527.6201919999953
30,4,False,2,2,1,88.81164500000001
30,4,False,2,2,2,95.27536300000004
30,4,False,2,2,3,81.61814199999999
30,4,False,2,2,4,90.62121700000002
30,4,False,2,2,5,88.02061399999997
30,4,False,2,2,6,108.83241700000009
30,4,False,2,2,7,97.61942100000012
30,4,False,2,2,8,118.10132900000009
30,4,False,2,2,9,118.40713500000011
30,4,False,2,2,10,102.64576500000004
30,4,False,2,2,11,112.01889700000008
30,4,False,2,2,12,102.33855900000009
30,4,False,2,2,13,103.30241400000008
30,4,False,2,2,14,104.61483200000005
30,4,False,2,2,15,102.30812400000008
30,4,False,2,2,16,107.42546500000012
30,4,False,2,2,17,113.40122400000004
30,4,False,2,2,18,107.00234900000021
30,4,False,2,2,19,101.9302610000001
30,4,False,2,2,20,100.8389090000001
30,4,False,2,2,21,101.89732700000006
30,4,False,2,2,22,99.70593100000004
30,4,False,2,2,23,87.667462
31,3,False,2,2,0,2277.5838109999963
31,3,False,2,2,1,79.83379099999999
31,3,False,2,2,2,92.26369000000008
31,3,False,2,2,3,76.478772
31,3,False,2,2,4,90.25557000000003
31,3,False,2,2,5,85.73419300000006
31,3,False,2,2,6,95.51179
31,3,False,2,2,7,100.69580500000004
31,3,False,2,2,8,98.94449900000004
31,3,False,2,2,9,97.13000399999999
31,3,False,2,2,10,89.96692800000005
31,3,False,2,2,11,97.67082500000002
31,3,False,2,2,12,83.83359200000007
31,3,False,2,2,13,101.25062300000006
31,3,False,2,2,14,87.98299200000007
31,3,False,2,2,15,102.33044800000009
31,3,False,2,2,16,92.0931680000001
31,3,False,2,2,17,101.85417800000009
31,3,False,2,2,18,103.30660000000003
31,3,False,2,2,19,97.87411600000003
31,3,False,2,2,20,100.17819600000004
31,3,False,2,2,21,90.56941400000002
31,3,False,2,2,22,99.711989
31,3,False,2,2,23,83.31285400000002
31,5,True,2,2,0,2413.292914999985
31,5,True,2,2,1,91.568476
31,5,True,2,2,2,81.75070300000012
31,5,True,2,2,3,91.09780899999996
31,5,True,2,2,4,74.73442600000003
31,5,True,2,2,5,90.04418200000002
31,5,True,2,2,6,88.40089700000001
31,5,True,2,2,7,100.42838300000005
31,5,True,2,2,8,89.23247100000002
31,5,True,2,2,9,103.54915200000009
31,5,True,2,2,10,99.54487600000009
31,5,True,2,2,11,98.01401000000011
31,5,True,2,2,12,98.47011700000006
31,5,True,2,2,13,108.73572599999999
31,5,True,2,2,14,103.563042
31,5,True,2,2,15,104.21463700000008
31,5,True,2,2,16,107.13067399999998
31,5,True,2,2,17,110.86498900000005
31,5,True,2,2,18,105.37285800000006
31,5,True,2,2,19,99.13307200000007
31,5,True,2,2,20,97.5769640000001
31,5,True,2,2,21,101.78437700000013
31,5,True,2,2,22,96.67721800000002
31,5,True,2,2,23,98.41046200000001
